label,message,length,has_url,has_number,exclamation_count,caps_ratio
1,"['ou', 'guaranteed', 'latest', 'nokia', 'phone', ',', '40gb', 'ipod', 'mp3', 'player', '£500', 'prize', '!', 'txt', 'word', ':', 'collect', 'no', ':', '83355', '!', 'ibhltd', 'ldnw15h', '150p/mtmsgrcvd18']",24,False,True,2,0.15862068965517243
0,"['moji', 'informed', 'saved', 'life', '.', 'thanks', '.']",7,False,False,0,0.03636363636363636
0,"['draw', 'va', '?', 'dont', 'think', ':', ')']",7,False,False,0,0.04
0,"['k', 'ill', 'drink.pa', '.', 'i', 'need', 'sr', 'model', 'pls', 'send', 'mail', 'id', 'pa', '.']",14,False,False,0,0.02564102564102564
1,"['today', ""'s"", 'offer', '!', 'claim', 'ur', '£150', 'worth', 'discount', 'voucher', '!', 'text', 'yes', '85023', '!', 'savamob', ',', 'member', 'offer', 'mobile', '!', 't', 'cs', '08717898035', '.', '£3.00', 'sub', '.', '16', '.', 'unsub', 'reply', 'x']",33,False,True,4,0.08860759493670886
0,"['i', 'thk', 'ü', 'got', 'ta', 'go', 'home', 'urself', '.', 'cos', ""'ll"", 'b', 'going', 'shopping', '4', 'frens', 'present', '.']",18,False,True,0,0.024096385542168676
1,"['urgent', '!', 'please', 'call', '09061213237', 'landline', '.', '£5000', 'cash', '4', '*', 'holiday', 'await', 'collection', '.', 't', '&', 'cs', 'sae', 'po', 'box', '177', 'm227xy', '.', '16+']",25,False,True,1,0.10317460317460317
0,"['i', 'wake', 'long', 'ago', 'already', '...', 'dunno', ',', 'thing', '?']",10,False,False,0,0.037037037037037035
0,"['havent', 'mu', 'ask', 'u', '1st', 'wat', '.', 'of', 'meet', '4', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', '.', 'or', 'u', 'wan', '2', 'go', 'ask', 'da', 'ge', '1st', 'confirm', 'w', 'asap', '?']",31,False,True,0,0.022388059701492536
0,"['i', ""'m"", 'home', '.']",4,False,False,0,0.1111111111111111
0,"['y', 'lei', '?']",3,False,False,0,0.16666666666666666
0,"['am', 'much', 'bad', 'avoid', 'like', '?']",6,False,False,0,0.02631578947368421
0,"['im', 'sorry', 'bout', 'last', 'nite', 'wasn\x92t', 'ur', 'fault', ',', 'spouse', 'pmt', 'sumthin', '!', 'u', '4give', '?', 'i', 'think', 'u', 'shldxxxx']",20,False,True,1,0.02631578947368421
0,"['hey', 'come', 'online', '!', 'use', 'msn', '...', 'we']",8,False,False,1,0.06818181818181818
0,"['dear', ',', 'regret', 'cudnt', 'pick', 'call.drove', 'frm', 'ctla', 'cochin', 'home.left', 'mobile', 'car', '..', 'ente', 'style', 'ishtamayoo', '?', 'happy', 'bakrid', '!']",20,False,False,1,0.008064516129032258
0,"['what', 'one', '.']",3,False,False,0,0.04
0,"['wat', 'r', 'u', '?']",4,False,False,0,0.07142857142857142
0,"['haha', 'yeah', ',', '2', 'oz', 'kind', 'shitload']",7,False,True,0,0.02702702702702703
1,"['u', 'nokia', '6230', 'plus', 'free', 'digital', 'camera', '.', 'this', 'u', 'get', 'u', 'win', 'free', 'auction', '.', 'to', 'take', 'part', 'send', 'nokia', '83383', '.', 'pobox114/14tcr/w1', '16']",25,False,True,0,0.13291139240506328
1,"['want', '2', 'get', 'laid', 'tonight', '?', 'want', 'real', 'dogging', 'location', 'sent', 'direct', '2', 'ur', 'mob', '?', 'join', 'uk', ""'s"", 'largest', 'dogging', 'network', 'bt', 'txting', 'gravel', '69888', '!', 'nt', '.', 'ec2a', '.', '31p.msg', '@', '150p']",34,False,True,1,0.09876543209876543
0,"['havent', '.']",2,False,False,0,0.14285714285714285
0,"['i', 'askd', 'u', 'question', 'hour', '.', 'its', 'answer']",8,False,False,0,0.03773584905660377
0,"['so', 'could', 'kiss', 'feel', 'next', '...']",6,False,False,0,0.023809523809523808
0,"['gettin', 'rdy', 'ship', 'comp']",4,False,False,0,0.043478260869565216
1,"['xclusive', '@', 'clubsaisai', '2morow', '28/5', 'soiree', 'speciale', 'zouk', 'with', 'nichols', 'from', 'paris.free', 'roses', '2', 'all', 'ladies', '!', '!', '!', 'info', ':', '07946746291/07880867867']",22,False,True,3,0.5851851851851851
0,"['u', 'attend', 'ur', 'driving', 'lesson', 'many', 'time', 'wk', 'n', 'day', '?']",11,False,False,0,0.01694915254237288
0,"['if', 'want', 'mapquest', 'something', 'look', '``', 'usf', 'dogwood', 'drive', ""''"", ',', ""'s"", 'tiny', 'street', 'parking', 'lot']",16,False,False,0,0.008620689655172414
0,"['i', 'dont', 'understand', 'message', '.']",5,False,False,0,0.03225806451612903
0,"['all', 'done', '?', 'all', 'handed', '?', 'celebrations', 'full', 'swing', 'yet', '?']",11,False,False,0,0.05357142857142857
0,"['hey', 'gal', '..', 'anyone', 'u', 'going', 'e', 'driving', 'centre', 'tmr', '?']",11,False,False,0,0.034482758620689655
0,"['u', 'really', 'pig', 'leh', 'sleep', 'much', '.', 'my', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today', '.']",17,False,True,0,0.02531645569620253
0,"['how', '.', 'just', 'checking']",4,False,False,0,0.05555555555555555
0,"['i', 'know', 'complain', 'num', '..', 'bettr', 'directly', 'go', 'bsnl', 'offc', 'nd', 'apply', '..']",13,False,False,0,0.013513513513513514
0,"['make', '3', '!', '4', 'fuck', 'sake', '?', '!', 'x']",9,False,True,2,0.0
1,"['we', 'currently', 'message', 'awaiting', 'collection', '.', 'to', 'collect', 'message', 'call', '08718723815', '.']",12,False,True,0,0.02
0,"['are', 'work', 'right', '?']",4,False,False,0,0.037037037037037035
0,"['probably', ',', 'want', 'pick', '?']",5,False,False,0,0.03225806451612903
0,"['yeah', '.', 'i', 'think', 'use', 'gt', 'atm', 'register', '.', 'not', 'sure', ""'s"", 'anyway', 'help', 'let', 'know', '.', 'but', 'sure', 'ready', '.']",21,False,False,0,0.025157232704402517
0,"['tell', 'her', 'i', 'said', 'eat', 'shit', '.']",7,False,False,0,0.76
0,"['cool', 'breeze', '...', 'bright', 'sun', '...', 'fresh', 'flower', '...', 'twittering', 'bird', '...', 'all', 'waiting', 'wish', 'u', ':', '``', 'goodmorning', '&', 'amp', ';', 'have', 'a', 'nice', 'day', ""''"", ':', ')']",29,False,False,0,0.21212121212121213
0,"['hey', '...', 'what', 'time', 'driving', 'fri', '?', 'we', 'go', 'evaluation', 'fri', '?']",12,False,False,0,0.043478260869565216
1,"['urgent', '!', 'call', '09066350750', 'landline', '.', 'your', 'complimentary', '4', '*', 'ibiza', 'holiday', '10,000', 'cash', 'await', 'collection', 'sae', 't', '&', 'cs', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18+']",28,False,True,1,0.11842105263157894
0,"['uhhhhrmm', 'isnt', 'tb', 'test', 'bad', 'youre', 'sick']",7,False,False,0,0.020833333333333332
0,"['wat', ""'s"", 'dear', '?', 'sleeping', 'ah', '?']",7,False,False,0,0.06060606060606061
0,"['no', '!', 'but', 'found', 'diff', 'farm', 'shop', 'buy', 'cheese', '.', 'on', 'way', 'back', ',', 'call', '?']",16,False,False,1,0.03529411764705882
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6,False,False,0,0.09090909090909091
0,"['hmm', '..', 'bits', 'piece', 'lol', '...', '*', 'sigh', '*', '...']",10,False,False,0,0.047619047619047616
0,"['i', 'thk', '50', 'shd', 'ok', 'said', 'plus', 'minus', '10', '..', 'did', 'ü', 'leave', 'line', 'paragraph', '?']",16,False,True,0,0.023809523809523808
1,"['please', 'call', '08712402779', 'immediately', 'urgent', 'message', 'waiting']",7,False,True,0,0.06172839506172839
0,"['bill', ',', ':', 'are', 'letter', '.', '’', 'expecting', 'one', 'orange', '’', 'bill', 'may', 'still', 'say', 'orange', '.']",17,False,False,0,0.01639344262295082
0,"['mmmmm', '...', 'i', 'loved', 'waking', 'word', 'morning', '!', 'i', 'miss', ',', 'love', '.', 'i', 'hope', 'day', 'go', 'well', 'happy', '.', 'i', 'wait', 'u', 'together']",24,False,False,1,0.0379746835443038
0,"['hmm', '...', 'bad', 'news', '...', 'hype', 'park', 'plaza', '$', '700', 'studio', 'taken', '...', 'only', 'left', '2', 'bedrm-', '$', '900', '...']",20,False,True,0,0.05128205128205128
0,"['your', 'opinion', '?', '1', '.', 'over', '2', '.', 'jada', '3', '.', 'kusruthi', '4', '.', 'lovable', '5', '.', 'silent', '6', '.', 'spl', 'character', '7', '.', 'not', 'matured', '8', '.', 'stylish', '9', '.', 'simple', 'pls', 'reply', '..']",35,False,True,0,0.08088235294117647
0,"['sry', 'da', '..', 'jst', 'nw', 'came', 'home', '..']",8,False,False,0,0.027777777777777776
0,"['do', 'like', 'shaking', 'booty', 'dance', 'floor', '?']",7,False,False,0,0.02
0,"['what', '?', 'might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'rd', '.', 'traffic', 'move', 'slovely', '.', 'so', 'plz', 'slip', '&', 'amp', ';', ""n't"", 'worry', '.']",22,False,False,0,0.031746031746031744
0,"['anytime', '...']",2,False,False,0,0.1
0,"['yup', ""'ve"", 'finished', 'c', 'ü', '...']",6,False,False,0,0.03333333333333333
0,"['hey', 'late', 'ah', '...', 'meet', '945+']",6,False,True,0,0.04878048780487805
0,"['2', 'half', 'year', 'missed', 'friendship', ':', '-', ')']",8,False,True,0,0.0
1,"['18', 'day', 'euro2004', 'kickoff', '!', 'u', 'kept', 'informed', 'latest', 'news', 'result', 'daily', '.', 'unsubscribe', 'send', 'get', 'euro', 'stop', '83222', '.']",20,False,True,1,0.1037037037037037
0,"['done', 'internet', 'connection', 'v', 'slow', '‘', 'send', '.', 'will', 'try', 'later', 'first', 'thing', 'tomo', '.']",15,False,False,0,0.020202020202020204
0,"['i', 'think', 'mentor', ',', '100', 'percent', 'sure', '.']",8,False,True,0,0.02
0,"['i', 'real', ',', 'baby', '!', 'i', 'want', 'bring', 'inner', 'tigress', '...']",11,False,False,1,0.034482758620689655
0,"['how', 'long', 'applebees', 'fucking', 'take']",5,False,False,0,0.027777777777777776
0,"['probably', 'gon', 'na', 'swing', 'wee', 'bit']",6,False,False,0,0.027777777777777776
0,"['gd', 'luck', '4', 'ur', 'exam', ':', '-', ')']",8,False,True,0,0.045454545454545456
0,"['lol', 'i', 'gon', 'na', 'last', 'month', '.', 'i', 'cashed', 'i', 'left', '&', 'lt', ';', '#', '&', 'gt', ';', 'case', '.', 'i', 'collecting', 'week', 'cause', 'announced', 'blog', '.']",27,False,False,0,0.032467532467532464
0,"['talk', 'g', 'x']",3,False,False,0,0.038461538461538464
0,"['so', '.', 'what', 'remember']",4,False,False,0,0.05128205128205128
0,"['happy', 'new', 'year', '.', 'hope', 'good', 'semester']",7,False,False,0,0.0392156862745098
0,"['oh', 'ho', '.', 'is', 'first', 'time', 'u', 'use', 'type', 'word']",10,False,False,0,0.03636363636363636
0,"['u', 'goin', 'out', '2nite', '?']",5,False,True,0,0.7058823529411765
0,"['coffee', 'cake', ',', 'guess', '...']",5,False,False,0,0.043478260869565216
1,"['block', 'breaker', 'come', 'deluxe', 'format', 'new', 'feature', 'great', 'graphic', 't-mobile', '.', 'buy', '£5', 'replying', 'get', 'bbdeluxe', 'take', 'challenge']",18,False,True,0,0.10256410256410256
0,"['i', 'really', 'need', '2', 'kiss', 'u', 'i', 'miss', 'u', 'my', 'baby', 'from', 'ur', 'baby', '4eva']",15,False,True,0,0.7192982456140351
0,"['k', ',', 'u', 'bored', 'come', 'home', '..']",7,False,False,0,0.02564102564102564
0,"['if', 'u', 'sending', 'home', 'first', ""'s"", 'ok', 'lor', '.', 'i', ""'m"", 'ready', 'yet', '.']",14,False,False,0,0.03389830508474576
0,"['yup', ',', 'leaving', 'right', ',', 'back', 'soon']",7,False,False,0,0.027777777777777776
0,"['where', '?', 'what', '?', 'how', 'stand', 'away', '?', 'does', ""n't"", 'heart', 'ache', 'without', '?', 'do', ""n't"", 'wonder', '?', 'do', ""n't"", 'crave', '?']",22,False,False,0,0.03896103896103896
0,"['s', '..', 'first', 'time', '..', 'dhoni', 'rock', '...']",8,False,False,0,0.03225806451612903
0,"['usf', 'i', 'guess', ',', 'might', 'well', 'take', '1', 'car']",9,False,True,0,0.05405405405405406
1,"['had', 'contract', 'mobile', '11', 'mnths', '?', 'latest', 'motorola', ',', 'nokia', 'etc', '.', 'free', '!', 'double', 'mins', '&', 'text', 'orange', 'tariff', '.', 'text', 'yes', 'callback', ',', 'remove', 'record', '.']",28,False,True,1,0.125
0,"['dad', 'went', 'oredi', '...']",4,False,False,0,0.045454545454545456
0,"['you', 'know', ',', 'wot', 'people', 'wear', '.', 't', 'shirt', ',', 'jumper', ',', 'hat', ',', 'belt', ',', 'know', '.', 'we', 'r', 'cribbs']",21,False,False,0,0.04597701149425287
0,"['how', 'find', 'way', ""n't"", 'include', 'detail']",6,False,False,0,0.014285714285714285
0,"['dont', 'search', 'love', ',', 'let', 'love', 'find', 'u.', 'thats', 'called', 'falling', 'love', ',', 'bcoz', 'u', 'dont', 'force', ',', 'u', 'fall', 'u', 'know', 'smeone', 'hold', 'u', '...', 'bslvyl']",27,False,False,0,0.08176100628930817
0,"['i', 'noe', 'la', '...', 'u', 'wana', 'pei', 'bf', 'oso', 'rite', '...', 'k', 'lor', ',', 'day', 'den', '...']",17,False,False,0,0.04838709677419355
0,"['ahhhh', '...', 'woken', '!', 'bad', 'dream', 'u', 'tho', ',', 'dont', 'like', 'u', 'right', ':', ')', 'didnt', 'know', 'anything', 'comedy', 'night', 'guess', 'im', '.']",23,False,False,1,0.00684931506849315
0,"['no', ""'s"", 'waiting', 'e', 'car', 'dat', ""'s"", 'bored', 'wat', '.', 'cos', 'wait', 'outside', 'got', 'nothing', '2', '.', 'at', 'home', 'stuff', 'watch', 'tv', 'wat', '.']",24,False,True,0,0.02564102564102564
0,"['wat', 'u', '?']",3,False,False,0,0.05555555555555555
0,"['``', 'not', 'enufcredeit', 'tocall.shall', 'ileave', 'uni', 'at', '6', '+get', 'a', 'bus', 'to', 'yor', 'house', '?', ""''""]",16,False,True,0,0.7464788732394366
1,"['cds', '4u', ':', 'congratulations', 'ur', 'awarded', '£500', 'cd', 'gift', 'voucher', '£125', 'gift', 'guaranteed', '&', 'freeentry', '2', '£100', 'wkly', 'draw', 'xt', 'music', '87066', 'tncs', 'www.ldew.com1win150ppmx3age16']",24,False,True,0,0.0783132530120482
0,"['where', ""'s"", 'mummy', ""'s"", 'boy', '?', 'is', 'good', 'bad', '?', 'is', 'positive', 'negative', '?', 'why', 'mummy', 'made', 'wait', '?', 'hmmmm', '?']",21,False,False,0,0.040983606557377046
1,"['congrats', '!', '1', 'year', 'special', 'cinema', 'pas', '2', '.', 'call', '09061209465', '!', 'c', 'suprman', 'v', ',', 'matrix3', ',', 'starwars3', ',', 'etc', '4', 'free', '!', 'bx420-ip4-5we', '.', '150pm', '.', 'dont', 'miss', '!']",31,False,True,4,0.07453416149068323
0,"['imagine', 'life', 'without', 'me', '...', 'see', '..', 'how', 'fast', 'u', 'searching', '?', 'do', ""n't"", 'worry', '..', 'l', ""'m"", 'always', 'to', 'disturb', 'u', '..', 'goodnoon', '..', ':', ')']",27,False,False,0,0.13445378151260504
0,"['aiyah', 'u', 'ok', 'already', 'lar', '.', 'e', 'nydc', 'wheellock', '?']",10,False,False,0,0.041666666666666664
1,"['free', 'entry', '2', 'wkly', 'comp', 'win', 'fa', 'cup', 'final', 'tkts', '21st', 'may', '2005', '.', 'text', 'fa', '87121', 'receive', 'entry', 'question', '(', 'std', 'txt', 'rate', ')', 't', '&', 'c', ""'s"", 'apply', '08452810075over18', ""'s""]",32,False,True,0,0.06451612903225806
0,"['a', 'boy', 'late', '2', 'home', '.', 'his', 'father', ':', '``', 'power', 'of', 'frndship', ""''""]",14,False,True,0,0.3148148148148148
0,"['a', 'bit', 'ur', 'smile', 'hppnss', ',', 'drop', 'ur', 'tear', 'sorrow', ',', 'part', 'ur', 'heart', 'life', ',', 'heart', 'like', 'mine', 'wil', 'care', 'u', ',', 'forevr', 'goodfriend']",25,False,False,0,0.09868421052631579
0,"['what', 'happen', 'dear', 'tell']",4,False,False,0,0.041666666666666664
0,"['no', '.', 'i', 'check', 'room', 'befor', 'activity']",7,False,False,0,0.043478260869565216
1,"['this', '2nd', 'time', 'tried', '2', 'contact', 'u.', 'u', '750', 'pound', 'prize', '.', '2', 'claim', 'easy', ',', 'call', '08712101358', 'now', '!', 'only', '10p', 'per', 'min', '.', 'bt-national-rate']",26,False,True,1,0.058823529411764705
0,"['good', 'morning', '.', 'at', 'repair', 'shop', '--', 'only', 'reason', ""'m"", 'hour', '.']",12,False,False,0,0.08571428571428572
0,"['nope', '.', 'i', 'forgot', '.', 'will', 'show', 'next', 'week']",9,False,False,0,0.075
0,"['it', 'everything', 'weather', '.', 'keep', 'extra', 'warm', '.', 'its', 'cold', 'nothing', 'serious', '.', 'pls', 'lot', 'vitamin', 'c']",17,False,False,0,0.03571428571428571
0,"['ard', '4', 'lor', '...']",4,False,True,0,0.08333333333333333
0,"['u', 'guy', 'never', 'invite', 'anywhere', ':', '(']",7,False,False,0,0.029411764705882353
0,"['not', 'sure', 'yet', ',', 'still', 'trying', 'get', 'hold']",8,False,False,0,0.02127659574468085
0,"['not', 'worry', '.', 'i', ""'m"", 'sure', ""'ll"", 'get', '.']",9,False,False,0,0.05405405405405406
0,"['okie', '...']",2,False,False,0,0.14285714285714285
0,"['*', 'was', 'nice', 'day', ',', 'impressively', ',', 'sensible', ',', 'went', 'home', 'early', 'feel', 'fine', '.', 'or', 'boring', '?', '!', 'when', ""'s"", ',', 'ca', ""n't"", 'remember', '.']",26,False,False,1,0.02142857142857143
0,"['it', ""'s"", 'ok', 'lar', '.', 'u', 'sleep', 'early', '...', 'nite', '...']",11,False,False,0,0.07317073170731707
0,"['just', 'woke', '.', 'yeesh', 'late', '.', 'but', 'i', ""n't"", 'fall', 'asleep', 'til', '&', 'lt', ';', '#', '&', 'gt', ';', ':', '/']",21,False,False,0,0.05405405405405406
0,"['well', 'i', 'might', 'come', '...']",5,False,False,0,0.06896551724137931
1,"['sunshine', 'hols', '.', 'to', 'claim', 'ur', 'med', 'holiday', 'send', 'stamped', 'self', 'address', 'envelope', 'drinks', 'us', 'uk', ',', 'po', 'box', '113', ',', 'bray', ',', 'wicklow', ',', 'eire', '.', 'quiz', 'starts', 'saturday', '!', 'unsub', 'stop']",33,False,True,1,0.11180124223602485
0,"['i', 'also', 'thk', 'fast', '...', 'xy', 'suggest', 'one', '.', 'u', 'dun', 'wan', ""'s"", 'ok', '.', 'going', '2', 'rain', 'leh', 'got', 'gd', '.']",22,False,True,0,0.042105263157894736
0,"['yup', 'ok', '...']",3,False,False,0,0.1111111111111111
0,"['doing', 'project', 'w', 'frens', 'lor', '.']",6,False,False,0,0.037037037037037035
0,"['how', 'are', 'u', '?', 'i', 'have', 'missed', 'u', '!', 'i', 'havent', 'been', 'up', '2', 'much', 'a', 'bit', 'bored', 'with', 'the', 'holiday', 'want', '2', 'go', 'bak', '2', 'college', '!', 'sad', 'isnt', 'it', '?', 'xx']",33,False,True,2,0.7
0,"['i', 'ca', ""n't"", 'right', 'second', ',', 'got', 'ta', 'hit', 'people', 'first']",11,False,False,0,0.019230769230769232
0,"['audrie', 'lousy', 'autocorrect']",3,False,False,0,0.041666666666666664
1,"['87077', ':', 'kick', 'new', 'season', '2wks', 'free', 'goal', '&', 'news', 'ur', 'mobile', '!', 'txt', 'ur', 'club', 'name', '87077', 'eg', 'villa', '87077']",21,False,True,1,0.09649122807017543
1,"['hot', 'live', 'fantasies', 'call', '08707509020', 'just', '20p', 'per', 'min', 'ntt', 'ltd', ',', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",22,False,True,0,0.23770491803278687
0,"['hope', 'good', 'week', '.', 'just', 'checking']",6,False,False,0,0.04081632653061224
0,"['have', ""n't"", 'left', 'yet', 'probably', 'gon', 'na', 'til', 'dinner']",9,False,False,0,0.018867924528301886
0,"['the', 'bus', 'leaf', '&', 'lt', ';', '#', '&', 'gt', ';']",10,False,False,0,0.034482758620689655
0,"['later', 'guess', '.', 'i', 'needa', 'mcat', 'study', '.']",8,False,False,0,0.04878048780487805
0,"['oh', 'yah', '...', 'we', 'never', 'cancel', 'leh', '...', 'haha']",9,False,False,0,0.07894736842105263
0,"['thank', 'you', 'meet', 'monday']",4,False,False,0,0.08
0,"['i', 'jus', 'hope', 'true', 'missin', 'co', ""'m"", 'really', 'missin', '!', 'you', ""n't"", 'done', 'anything', 'feel', 'guilty', ',', 'yet', '.']",19,False,False,1,0.017391304347826087
0,"['i', ""'ll"", 'see', 'i', 'swing', 'bit', ',', 'got', 'thing', 'take', 'care', 'firsg']",12,False,False,0,0.02531645569620253
0,"['i', 'hope', 'alright', 'babe', '?', 'i', 'worry', 'might', 'felt', 'bit', 'desparate', 'learned', 'job', 'fake', '?', 'i', 'waiting', 'come', 'back', ',', 'love']",21,False,False,0,0.0189873417721519
0,"['stupid', 'auto', 'correct', 'phone']",4,False,False,0,0.03225806451612903
1,"['this', 'message', 'free', '.', 'welcome', 'new', '&', 'improved', 'sex', '&', 'dogging', 'club', '!', 'to', 'unsubscribe', 'service', 'reply', 'stop', '.', 'msg', '@', '150p', '18+only']",23,False,True,1,0.06716417910447761
1,"['2p', 'per', 'min', 'call', 'germany', '08448350055', 'bt', 'line', '.', 'just', '2p', 'per', 'min', '.', 'check', 'planettalkinstant.com', 'info', '&', 't', ""'s"", '&', 'c', ""'s"", '.', 'text', 'stop', 'opt']",27,False,True,0,0.07586206896551724
0,"['s', '....', '...', 'india', 'going', 'draw', 'series', 'many', 'year', 'south', 'african', 'soil', '..']",13,False,False,0,0.0125
1,"['congrats', '!', '1', 'year', 'special', 'cinema', 'pas', '2', '.', 'call', '09061209465', '!', 'c', 'suprman', 'v', ',', 'matrix3', ',', 'starwars3', ',', 'etc', '4', 'free', '!', 'bx420-ip4-5we', '.', '150pm', '.', 'dont', 'miss', '!']",31,False,True,4,0.075
0,"['geeeee', '...', 'your', 'internet', 'really', 'bad', 'today', ',', 'eh', '?']",10,False,False,0,0.04
0,"['how', 'holding', '?']",3,False,False,0,0.043478260869565216
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later', '.', 'i', 'meeting', 'sir', '.']",11,False,False,0,0.061224489795918366
1,"['in', 'the', 'simpsons', 'movie', 'released', 'july', '2007', 'name', 'band', 'died', 'start', 'film', '?', 'a-green', 'day', ',', 'b-blue', 'day', ',', 'c-red', 'day', '.', '(', 'send', 'a', ',', 'b', 'c', ')']",29,False,True,0,0.1232876712328767
0,"['wot', 'u', 'wan', 'na', 'do', 'then', 'missy', '?']",8,False,False,0,0.7692307692307693
0,"['yes', 'think', '.', 'i', 'office', 'lap', 'room', 'think', 'thats', 'last', 'day', '.', 'i', 'didnt', 'shut']",15,False,False,0,0.02608695652173913
0,"['my', 'house', 'e', 'sky', 'quite', 'dark', 'liao', '...', 'if', 'raining', 'got', 'excuse', '2', 'run', 'already', 'rite', '...', 'hee', '...']",19,False,True,0,0.030612244897959183
0,"['hope', 'great', 'day', '.']",4,False,False,0,0.03125
0,"['uncle', 'abbey', '!', 'happy', 'new', 'year', '.', 'abiola']",8,False,False,1,0.17142857142857143
0,"['check', 'nuerologist', '.']",3,False,False,0,0.043478260869565216
0,"['whats', 'coming', 'hill', '.....', 'is', 'monster', '!', 'hope', 'great', 'day', '.', 'things', 'r', 'going', 'fine', ',', 'busy', 'though', '!']",19,False,False,2,0.03333333333333333
0,"['ooooooh', 'i', 'forgot', 'tell', 'u', 'i', 'get', 'yoville', 'phone']",9,False,False,0,0.05084745762711865
0,"['beautiful', 'truth', 'gravity', '..', 'read', 'carefully', ':', '``', 'our', 'heart', 'feel', 'light', 'someone', '..', 'but', 'feel', 'heavy', 'someone', 'leaf', '..', ""''"", 'goodmorning']",22,False,False,0,0.10759493670886076
0,"['ok', 'thanx', '...']",3,False,False,0,0.09090909090909091
0,"['i', 'take', 'exam', 'march', '3']",5,False,True,0,0.02857142857142857
0,"[""'an"", 'amazing', 'quote', ""''"", '-', '``', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', '!', '!', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear', '....', ""''""]",22,False,False,2,0.028368794326241134
0,"['wat', 'time', 'liao', ',', 'still', 'got', '.']",7,False,False,0,0.03225806451612903
0,"['u', 'dun', 'say', 'early', 'hor', '...', 'u', 'c', 'already', 'say', '...']",11,False,False,0,0.04081632653061224
0,"['gosh', ',', 'pain', '.', 'spose', 'i', 'better', 'come', '.']",9,False,False,0,0.06
0,"['haha', 'figure', ',', 'well', 'i', 'found', 'piece', 'priscilla', ""'s"", 'bowl']",10,False,False,0,0.03508771929824561
0,"['have', 'started', 'skye']",3,False,False,0,0.041666666666666664
0,"['thanx', '.', 'yup', 'coming', 'back', 'sun', '.', 'finish', 'dinner', 'going', 'back', '2', 'hotel', '.', 'time', 'fly', ',', ""'re"", 'tog', '4', 'exactly', 'mth', 'today', '.', 'hope', ""'ll"", 'haf', 'many', 'mths', 'come', '...']",31,False,True,0,0.03184713375796178
1,"['message', 'important', 'information', 'o2', 'user', '.', 'today', 'lucky', 'day', '!', '2', 'find', 'log', 'onto', 'http', ':', '//www.urawinner.com', 'fantastic', 'surprise', 'awaiting']",20,True,True,1,0.025157232704402517
0,"['i', 'office', 'na', '.']",4,False,False,0,0.043478260869565216
0,"['of', 'co', 'lar', ""'m"", 'ba', 'dao', 'ok', '...', '1', 'pm', 'lor', '...', 'y', 'u', 'never', 'ask', 'go', 'ah', '...', 'i', 'said', 'u', 'would', 'ask', 'fri', 'said', 'u', 'ask', 'today', '...']",30,False,True,0,0.02142857142857143
1,"['asked', '3mobile', 'if', '0870', 'chatlines', 'inclu', 'in', 'free', 'mins', '.', 'india', 'cust', 'servs', 'sed', 'yes', '.', 'l8er', 'got', 'mega', 'bill', '.', '3', 'dont', 'giv', 'a', 'shit', '.', 'bailiff', 'due', 'in', 'days', '.', 'i', 'o', '£250', '3', 'want', '£800']",38,False,True,0,0.6582278481012658
0,"['going', 'join', 'tomorrow', '.']",4,False,False,0,0.043478260869565216
0,"['customer', 'place', 'call']",3,False,False,0,0.03333333333333333
0,"['great', '.', 'p', 'diddy', 'neighbor', 'come', 'toothpaste', 'every', 'morning']",9,False,False,0,0.029411764705882353
0,['okie'],1,False,False,0,0.25
0,"['sure', ',', 'i', ""'ll"", 'see', 'i', 'come', 'bit']",8,False,False,0,0.075
0,"['sorry', 'de', 'went', 'shop', '.']",5,False,False,0,0.041666666666666664
0,"['k.', 'i', 'sent']",3,False,False,0,0.08695652173913043
0,"['k', ',', 'roommate', 'also', 'want', 'dubsack', 'another', 'friend', 'may', 'also', 'want', 'plan', 'bringing', 'extra', ',', 'i', ""'ll"", 'tell', 'know', 'sure']",20,False,False,0,0.014492753623188406
1,"['yes', '!', 'the', 'place', 'town', 'meet', 'exciting', 'adult', 'single', 'uk', '.', 'txt', 'chat', '86688', '!', '150p/msg', '.']",17,False,True,2,0.11009174311926606
0,"['nope', '...', 'think', 'go', 'monday', '...', 'sorry', 'replied', 'late']",9,False,False,0,0.04477611940298507
0,"['may', 'call', 'you', 'later', 'pls']",5,False,False,0,0.125
0,"['also', 'north', 'carolina', 'texas', 'atm', ',', 'would', 'go', 'gre', 'site', 'pay', 'test', 'result', 'sent', '.']",15,False,False,0,0.009174311926605505
0,"['aight', ',', 'tomorrow', 'around', '&', 'lt', ';', '#', '&', 'gt', ';']",11,False,False,0,0.025
0,"['she.s', 'find', '.', 'i', 'sent', 'offline', 'message', 'know', 'anjola', ""'s"", '.']",11,False,False,0,0.029850746268656716
